id,rating,text
gXAvMHdLFEAXqBpc8yfPow,5,"I was a tenant at Yonkers Avalon for almost two years.  The entire staff there were absolute professionals.  Starting with the management, the leasing..."
gXAvMHdLFEAXqBpc8yfPow,2,I'm actively looking to end my lease here after two years. At the time of writing it is 12:28 a.m on a Tuesday and the water in my building has been shut...
gXAvMHdLFEAXqBpc8yfPow,1,I have already emailed Jason Hudson and Jeremy Brown on the most recent incident and they both ignored me. Avalon your response on wanting to discuss is...
vE3hutw6avdy0fUqbJbvtg,5,"Kevin is AMAZING!  He gave us lots of guidance before we ever met- brand suggestions, trim kits, etc.  He installed 2 TVs and a sound bar beautifully, and..."
vE3hutw6avdy0fUqbJbvtg,5,"Kevin was a total professional. Free visit to provide estimate, sent materials list as an Amazon wishlist so it was very easy to plan and schedule the..."
vE3hutw6avdy0fUqbJbvtg,5,"Kevin and his team are five (5) star electricians. He and his staff were extremely professional. They communicated very well. They were cordial, polite,..."
fx466ZkJzPV7_NrcXwkGaQ,5,"Really loved living at The Green just wish the prices were a little lower and the apartments were a little bigger. Service was stellar, the staff was always..."
fx466ZkJzPV7_NrcXwkGaQ,4,"I'm giving the Green a four star rating due to presentation. I do not live there.

I was given a tour by a young man named Nate; professional man. The Green..."
fx466ZkJzPV7_NrcXwkGaQ,1,"I wouldn't recommend.  Lived here awhile . They advertise ""luxury living"".  Lol.  What a joke.  The people who work in the building are nice enough but the..."
ae3JDVD8AcICGOMWCrDaVQ,5,"Very responsive and responsible;  caring about wellbeing of tenants
a first- rate Management.Staff  excellent, caring, professional.  It was a great..."
ae3JDVD8AcICGOMWCrDaVQ,1,"If I could give negative stars, this would be it. I live in a penthouse unit in flatiron and I've had issues with contaminated water for 2 years. I've been..."
ae3JDVD8AcICGOMWCrDaVQ,1,"The adjectives/phrases I would use to describe living in a building run by this company are the following: they make your life harder, the staff is..."
Wtapo9HjkOug48ewkLwg3g,3,I have lived in The Union Building (TUB) aka Clinton Street Lofts for over 4 years and it's going to be difficult to leave for many reasons including all...
Wtapo9HjkOug48ewkLwg3g,5,Amazing location. Amazing management and maintenance. Jessica and Ray are an awesome building team. Love that Duke's is in the lobby. Live Jazz on Fri &...
0gbgnfxa4y5pqsqkq9WDKw,5,Great location. Reasonable and competitive rental prices for a nice 1 bedroom. Whole foods and Duane reAde right dowstairs. Super convenient. Plenty of...
7baDlIiB6bfSRQ1i3T5jag,5,This is an amazing building with the best front desk staff ever. We were apartment hunting and looked at a few other places before deciding that this is the...
7baDlIiB6bfSRQ1i3T5jag,1,"I moved into 200 water, a beautiful spacious and newly developed building. the managment company is the worst i've ever experienced. they lost a check of..."
3pncNdI47lb8zz5xltpkLw,5,"Everything about this place is amazing! From the doorman to the actual apartment, the staff make it very welcoming and tailored to the residents. I am..."
3KMl-VvLeZaCe3UKUmpv0w,1,"Terrible, some workers are complete jerks, not all. Hated living here, worker locked me out of the building on purpose. Please teach ur employees some..."
3KMl-VvLeZaCe3UKUmpv0w,5,This is one of the only full service condominium in Jackson Heights with a swimming pool. Location cannot be better! It's a 20 min ride on the subway to...
EJ2SsP_6qzG3hiTD96VUcA,5,"I've been living in a Copperwood property for 3 very happy years. They are always responsive to tenant request even in this pandemic, when I needed work..."
EJ2SsP_6qzG3hiTD96VUcA,5,I was a tenant for close to 3 years. I had an amazing experience and would recommend Copperwood apartments to anyone looking for a great rental experience.
EJ2SsP_6qzG3hiTD96VUcA,5,"I've been living in a Copperwood apartment for about 9 months now, and couldn't be happier. The apartment is great, the location in the middle of Yorkville..."
0-QfiqJD30CDXrr9pH4pAA,5,"I have lived at 71 Broadway for more than ten years which should demonstrate how much I enjoy living in this building.

My apartment has high ceilings and..."
0-QfiqJD30CDXrr9pH4pAA,2,Building seems run down and old feeling even though a lot of it can be improved by better lighting and build quality. Rooms have pretty bad lighting and the...
0-QfiqJD30CDXrr9pH4pAA,5,Love this place & everything about it. Especially with marketplace & Starbucks inches away from your front desk entrance!! Lets go Broadway !!
T98vIlN93-55lZhXaKDJrw,1,Please don't believe any of the 5 star reviews posted Dec 2018 onwards. The company is running an incentive plan and is a violation of Yelp/Google policies...
T98vIlN93-55lZhXaKDJrw,2,"The staff who work here are absolutely amazing and the apartments are in great condition; however, when you move out, management considers nothing normal..."
T98vIlN93-55lZhXaKDJrw,5,"This is great building for tenants, it holds lots of activities during for the holidays, even Super Bowl. Always serve with food and drinks in those event...."
OZ0nn09jQrMzhAS12E4J2w,4,"Gorgeous luxury residential apartments. Doorman building, new playroom and patio on the 3rd floor. Dog friendly and beautiful indoor verandas and gardens!"
-3wxpWW41r1L-K_6uwfr3Q,1,"I have never reviewed anything in my life, reported any company or even felt the need to publicize any of my interactions with any business ever--but the..."
-3wxpWW41r1L-K_6uwfr3Q,5,"Steven is a genuine guy who will go the extra mile to find your apartment without any of the crap or forced/hard sell.

I contacted Steven with a question..."
tbZhCCsQMYffkUNEuq0jcg,4,"I think the apt upgrade may have gone to my head, but as of right now I'm a huge fan of Brick. 

The boyfriend and I were sharing 250 square feet (with a..."
tbZhCCsQMYffkUNEuq0jcg,1,"I would avoid business with Brick Real Estate & Ceryneian MGT LLC & 216 Jamaica Ave LLC if possible, otherwise, you need to be super cautious at least. They..."
tbZhCCsQMYffkUNEuq0jcg,1,"Couldn't have had a worse experience with Brick. Getting the apartment with them was fine, but leaving it was a complete horror. They have really shady..."
8ScKgzU31koJUr8_D5WxTw,5,"Rose, Adnan and the team are professional, responsive, and generally great to work with. We had signed a longterm lease after enjoying our first year and..."
8ScKgzU31koJUr8_D5WxTw,5,"I lived in a Time Equities building for nearly 20 years until last month. For the entire time, they handled everything with courteousness and respect. One..."
8ScKgzU31koJUr8_D5WxTw,5,"I was fortunate to work with this great company and was immediately impressed with their ""Can Do"" attitude. Their attention to detail, knowledge and..."
gBQyhO7M1UKCtijoDlCb3g,2,As someone who actually lives in these apartments I can give a first hand account and tell you that it's a mixed bag. First the good stuff. While the space...
gBQyhO7M1UKCtijoDlCb3g,1,"This Review is for Mark Plus Lofts/ 542 Saint Marks Ave apartment Building

If I could give less than a star I would. I know this is New York and we're in..."
2-UkbupZN-YmKnSA5tGtzA,4,"I'm a resident in a studio apartment here while I'm assigned to a project in NYC, and so far, so good. The apartments are relatively spacious for midtown..."
2-UkbupZN-YmKnSA5tGtzA,4,"On a positive note, location is great being next to the river and close to 9 avenue restaurants. A person working long hours, like me, Sunac Foods..."
2-UkbupZN-YmKnSA5tGtzA,4,"Nice apartments with a lot of street noise which is to be expected from Manhattan, even the higher floors could hear the sirens. fantastic location for..."
-OX910zuce1VoHtHZdp2Lw,1,Building is full of mice. Impossible to get rid of. Exterminators were doing service constantly but unsuccessfully! Avoid this building!
-OX910zuce1VoHtHZdp2Lw,1,"Landlord is not a good person and runs a very poor operation. Bellmen and Super are awesome guys and are very responsive to your needs.

Great location,..."
-OX910zuce1VoHtHZdp2Lw,5,"Highly recommend this building as a rental option in Manhattan. Having lived in a few different neighborhoods in the city, I would have to say this area in..."
veKfOc8_DzKnV5IDRbY2yQ,5,"I have lived in Soho Lofts since July 2018 and I have absolutely loved my time here. Originally, I lived in a 3 bedroom + 3 bathroom apartment (for the last..."
veKfOc8_DzKnV5IDRbY2yQ,5,It was an absolute pleasure working with Jose to find a great apartment in Soho Lofts for me and my girls. He takes his time to show you everything that is...
veKfOc8_DzKnV5IDRbY2yQ,5,Just moved into Soho Lofts this month and have already been really impressed with the level of service the leasing and concierge staff have provided for us....
DqNVVILjNi5waqxVX9R52A,5,These guys were fantastic - I got the apartment of my dreams at the time. No broker fee or anything. Their website always has vacancies and they have...
UG60TzP6WspM4x1U9txMdA,2,"Pros:
1) nice location for Pratt students.
2) great viewing.

Cons:
1) terrible team in leading department. When you sign the lease you require a 12 months..."
UG60TzP6WspM4x1U9txMdA,2,"Here's what the building has going for it: 
1) Great location on Myrtle Ave.  Tons of restaurants/bars/coffee shops. Petee's Pie is across the street!
2)..."
Wu31p7eyMnuExhKG9SsRfw,5,"Emily helped my roommate and me find an apartment in the East Village/LES. She was awesome!

We were originally looking for a three bedroom and were about..."
Wu31p7eyMnuExhKG9SsRfw,5,Emily helped me find my nyc dream apartment. I told her everything i was looking for and she found it and more. There were no secrets she was straight...
Wu31p7eyMnuExhKG9SsRfw,5,"I first contacted Emily, along with many others as I was in the process of emailing/calling everyone that had a semi decent apartment listing that fit my..."
SpODwN-1ZmfVpjE5kTcl0g,1,I live in a co-op that is run by Merlot Management. It was difficult enough getting through the co-op board approval process with them leading the charge....
SpODwN-1ZmfVpjE5kTcl0g,1,"Truly terrible people. Nasty and unresponsive. Still waiting for my 'move out' security deposit to be returned 6 weeks after it was promised. (Actually,..."
SpODwN-1ZmfVpjE5kTcl0g,1,"I would rate them 0 stars if I could.  I had an apartment in a co-op building, that they ""managed"" for 10 years.  They were nearly impossible to work with,..."
bDFFcYOe8B-0620Xhypq9A,5,Emre Bozkurt and Mackenzie Kyle are the absolute best!! They genuinely want to help you find the right apartment. They always kept me updated on new...
bDFFcYOe8B-0620Xhypq9A,1,"Absolutely never again.

I rented an apartment in June 2020 at 95 Wall (also horrible, don't do it) from a broker at Platinum despite my intuition telling..."
bDFFcYOe8B-0620Xhypq9A,1,"I viewed several ""pet-friendly"" apts downtown where many co-ops have restrictions against ""aggressive breeds"".

Thus my pitbull is being labeled..."
Hnjl7TDns8LUVyBN1x8ZFw,5,"Jenny is the best of the best in Astoria. She has helped me find two great apartments, has a personal connection with landlords, and is extremely kind and..."
Hnjl7TDns8LUVyBN1x8ZFw,5,Jenny was an absolute pleasure to work with. I moved to Astoria recently and she made the process of renting my apartment so easy and smooth. She was always...
